customer_id,tenure_days,last_nps,tickets_30d,usage_delta,sentiment_score,plan,region,billing_change_30d,churned_next_60d
912,833,-40,1,-0.08575294762046702,0.4662911809064273,Basic,NL,1,0
913,807,94,1,1.9115950120043594,0.29274995421449307,Plus,NB,0,0
914,1275,8,0,0.666089741826487,-0.34273900107098576,Basic,ON,0,0
915,1284,-10,0,-0.03288569920279419,0.5337896868263137,Basic,BC,0,0
916,886,62,0,-0.4560742727116305,0.6365425079270004,Plus,BC,0,0
917,1038,-6,0,1.0771624764408045,-0.5514844481039206,Pro,AB,1,0
918,1152,42,0,0.17798937960330405,0.6283087445178869,Basic,BC,0,0
919,1025,43,1,1.7317583831803514,-0.070123926844952,Basic,ON,0,0
920,383,-88,0,-1.6877048624258153,0.46769262666574907,Plus,MB,0,0
921,1098,12,0,0.4236457885331881,0.19117112676618103,Plus,SK,1,0
922,155,-66,0,-0.5632976675458828,-0.0032144282088433646,Basic,NS,1,1
923,233,86,0,0.4142752175136015,0.42352608039077166,Pro,PE,0,0
924,1272,48,0,0.25085625159639774,-0.09988059809475261,Plus,NS,0,0
925,186,81,1,0.5096662090000231,0.7481756548728651,Basic,BC,0,0
926,1812,57,0,0.9775821467761894,0.8468387004582544,Basic,NS,0,0
927,862,-53,0,1.3897925797618274,-0.22824431391295844,Plus,BC,0,0
928,1315,-66,0,1.9517231704036162,-0.0003367816093562126,Plus,BC,0,0
929,72,-15,1,0.01579430105737277,-0.1244867846047451,Basic,SK,1,0
930,1250,65,0,-0.5423499736103137,0.3251531540463742,Pro,SK,0,0
931,836,58,1,-1.225821768681723,0.8860337292239036,Basic,NB,0,0
932,804,51,1,0.43488634036358464,-0.9005413855689614,Plus,MB,1,0
933,698,13,0,0.8349173474267537,-0.7509817449043139,Basic,MB,1,0
934,1494,76,1,-1.348447749031108,0.04988459428858239,Pro,PE,0,0
935,1643,-1,0,1.1446649842487395,0.21155817703429963,Plus,ON,1,0
936,114,59,0,-0.1013503103838119,-0.46477588168194894,Basic,QC,0,0
937,1132,82,0,-1.2558167842423265,0.2084441291970045,Pro,ON,0,0
938,520,85,1,-0.8482871944946482,-0.3445740002336981,Basic,PE,0,0
939,394,-2,2,-0.9432427626437779,-0.1680664577816837,Plus,MB,0,0
940,414,-98,0,-0.9254552480990578,0.8617775323500427,Pro,NB,0,0
941,832,96,0,0.5699013964426419,-0.1058798678358199,Plus,ON,1,0
942,527,-16,0,0.8638277286885493,-0.11643489197516829,Pro,AB,0,0
943,485,24,0,1.6991455815232015,0.17905712560023399,Pro,ON,0,0
944,718,37,1,-0.6982222323384965,0.75537442121484,Pro,SK,0,0
945,1678,-18,0,0.3429562674553059,0.0741866062214445,Basic,PE,0,0
946,780,-76,0,-0.6470258002986565,-0.2349446338600343,Basic,ON,0,0
947,1470,-33,1,0.020123902995707287,0.447475232285504,Plus,PE,0,1
948,1056,-40,1,-1.4803803873256582,0.5876413988211436,Plus,AB,0,0
949,1006,-72,1,-1.12319714033978,0.7867968757597698,Plus,MB,0,0
950,1598,26,1,0.803060488658778,0.07860240782689876,Basic,MB,0,0
951,686,-82,0,-1.4834659521057496,0.3851050941364521,Pro,BC,1,1
952,723,70,0,0.6148309676776891,0.5742349661116021,Pro,AB,0,0
953,1491,93,1,-0.6761490520517169,0.20911774795301385,Basic,NL,0,0
954,92,-27,1,-1.925536384706547,0.8916648014026933,Basic,ON,1,1
955,1178,-40,0,-2.5385693394314695,0.49083049630355446,Basic,ON,1,1
956,1118,70,0,1.4634613465533428,1.0,Basic,BC,0,0
957,1111,52,0,-1.905416468015876,0.6506263147361517,Plus,NB,0,0
958,466,-81,0,-0.0643726160140594,-1.0,Pro,SK,0,1
959,10,-53,0,0.3539507943769819,-0.1390232822466426,Basic,QC,0,0
960,60,-14,1,-1.3132022290464695,-0.8707070898541321,Plus,NS,0,0
961,694,51,2,-0.5535253683535555,-0.2832923808933886,Plus,SK,0,0
962,726,38,0,0.47882391000781277,-0.12281727759913433,Basic,NL,0,0
963,1805,9,0,0.29331618482047384,0.6212356150262897,Plus,SK,0,0
964,1479,82,0,-0.4605755664742546,-0.16379351308008996,Plus,BC,1,1
965,458,-73,1,0.2369046296753219,0.9365249527689339,Pro,AB,0,0
966,890,96,0,-0.10223466418557733,-0.3011187058552127,Plus,NL,0,0
967,497,90,0,-0.9704165795625277,-0.07308692173034065,Plus,NS,0,0
968,43,-42,1,1.2004904567737311,-0.6438261199822093,Basic,SK,1,0
969,1381,32,1,0.20742058496143312,0.9667288452876532,Basic,MB,1,0
970,104,-50,1,-1.8420311772390687,1.0,Basic,AB,0,0
971,1105,48,0,0.5216746491717466,0.02072507493150147,Basic,QC,0,0
972,1584,-89,1,-0.6155158499936345,-0.7883994672180146,Basic,ON,0,0
973,163,-51,0,-0.28943619064809273,-0.024912286268728934,Basic,MB,0,0
974,259,31,0,0.008194834196739996,0.23929286089812016,Plus,NS,0,0
975,683,12,2,-0.7929475029860962,-0.28091742598495095,Plus,BC,0,0
976,447,69,1,1.8030378628943522,1.0,Basic,NB,0,0
977,127,65,0,-1.4933177252684207,1.0,Basic,PE,0,0
978,780,52,1,0.056687477298438156,-0.9492927436872481,Plus,SK,0,0
979,1339,-87,0,0.38135158115491613,-0.5922822159415444,Basic,PE,0,0
980,277,-69,0,0.04121277502800201,0.37523370712123993,Basic,AB,0,0
981,1087,38,1,-0.1909858084779715,-0.5431270160436379,Plus,BC,1,0
982,245,88,0,-0.37701328298679065,0.2097430956749522,Basic,NB,0,0
983,398,45,0,-0.80317994579797,0.10642259602974817,Basic,QC,0,0
984,999,54,1,-0.82091315817284,0.07625930452122906,Basic,NS,0,0
985,1767,-46,0,1.1585434512677808,0.7112799880918093,Basic,NS,0,0
986,772,81,1,-0.4417467234969245,1.0,Pro,PE,0,0
987,410,19,0,2.1321856668063788,0.3376465167811503,Basic,NL,0,0
988,633,-26,1,0.6689403187957681,-0.6272475770657402,Plus,PE,0,0
989,776,-80,0,-2.667629714606425,0.1863313759910453,Plus,NB,0,0
990,1336,71,0,0.8832590162275658,-0.25049063588065534,Basic,NB,1,0
991,928,32,0,-0.05315980572258217,1.0,Basic,NS,1,0
992,1240,-14,0,-1.3899517473838237,0.515896910681762,Pro,PE,1,0
993,1262,68,2,1.3042551998259626,0.3415116659465399,Pro,MB,1,0
994,862,-42,0,-0.4359169334535281,0.48976354810018985,Basic,NL,0,0
995,587,-12,0,-0.5209323602817835,0.07698201585642872,Basic,NS,0,0
996,84,81,0,0.3751900169422932,0.8512330549348474,Plus,AB,1,0
997,444,49,0,1.1428303395562345,-0.24253340013155153,Basic,SK,0,0
998,112,-18,0,0.11341519819815811,0.6760225634030467,Basic,AB,0,0
999,1455,-36,2,0.04181934789533887,1.0,Basic,SK,0,1
1000,1737,-37,0,-0.6968660144532531,-0.38836917311003827,Basic,NB,0,0
1001,773,-30,1,1.1257568490321013,0.30259407861637844,Basic,NL,0,0
1002,747,-97,3,0.12305078655877959,0.34993225697742836,Plus,BC,0,0
1003,815,92,1,-0.22544312741700015,-0.5447088509620132,Plus,SK,0,0
1004,1339,42,1,-0.34950687695877036,-0.7213888914259263,Plus,AB,0,0
1005,107,3,0,1.026825595587056,-0.4495987217336903,Basic,NS,1,0
1006,807,49,0,-0.26232359629912794,0.06875490163421186,Basic,QC,0,1
1007,1368,74,0,1.0293976181353213,0.35132015615009293,Plus,MB,0,0
1008,868,-8,2,-0.47157470335653606,-0.12177273942802802,Basic,PE,0,0
1009,444,73,0,0.7223054837827397,1.0,Basic,SK,0,0
1010,456,41,1,0.20709618034236218,0.7157055801162228,Basic,NB,0,0
1011,1341,77,2,-0.950754988583956,0.37160750569603784,Basic,BC,1,0
1012,258,47,1,-0.08697609762672419,-0.15826840320585786,Pro,QC,0,0
1013,175,77,0,-2.1906029164011374,0.1418989649765715,Plus,QC,0,0
1014,1514,11,0,-0.7440398410318515,0.7609327900339302,Basic,SK,0,0
1015,993,60,0,-1.5778064052596468,0.6520082833253508,Plus,QC,0,0
1016,1368,18,1,1.9975000931796743,0.6455190094176032,Basic,MB,0,0
1017,1029,-42,0,-1.5660306160166126,-0.08219946734792152,Basic,MB,0,0
1018,551,-58,1,2.585790627217978,-0.21373649737599523,Basic,NB,0,0
1019,768,-89,2,0.5142795326684824,-0.7564249802450383,Plus,QC,0,1
1020,1139,-61,0,-0.518867167953021,0.4171270562733781,Basic,SK,0,0
1021,1596,17,0,0.8063601006208263,-0.8111142771376394,Basic,NS,0,0
1022,90,-81,0,-0.6445147191595499,0.09069377811197654,Basic,NB,0,0
1023,142,65,0,-1.4095488804076082,-0.15215783281464643,Basic,NL,0,0
1024,806,30,1,0.07907026820882807,0.2334789174054838,Plus,PE,1,0
1025,909,55,1,0.7000726963262405,0.7993320702957993,Pro,NB,0,0
1026,147,83,0,1.2784108952618878,0.9121903647283528,Plus,QC,0,0
1027,193,-11,0,0.497730109558992,0.5214314346127651,Plus,QC,0,0
1028,1434,-7,2,-0.5293455236693311,-0.3585520429554382,Pro,PE,0,0
1029,1363,-88,0,1.3862760820808229,0.08659970936911775,Basic,MB,0,1
1030,794,-35,1,1.16297582623604,-0.4242584556485006,Basic,AB,0,0
1031,1541,-64,0,0.269017527771541,-0.29252726944300755,Basic,BC,0,0
1032,993,76,1,1.2107777468234946,0.38945093483485194,Basic,BC,0,0
1033,78,-35,1,2.184810310984808,-0.4845257443334715,Basic,NL,0,0
1034,555,-65,1,-0.543583940093733,-0.17264390743489302,Basic,NB,0,1
1035,1807,81,0,-0.8996776822830035,-0.5418714212471036,Basic,SK,0,0
1036,62,-75,1,-0.572689190427965,0.4949783351223688,Plus,NL,0,0
1037,1483,-26,1,-1.3496500299658434,-0.11632941570321198,Pro,MB,0,0
1038,214,99,0,0.5912147846166919,-1.0,Basic,PE,0,0
1039,135,7,0,-1.6099032013436871,1.0,Basic,ON,0,0
1040,1780,67,0,1.2650142340716974,0.7080262729874227,Plus,NB,1,0
1041,52,-58,1,-0.672181636173488,-1.0,Basic,AB,0,0
1042,1785,49,0,1.3587077988441587,0.5408987661191209,Basic,NL,1,0
1043,120,47,0,-2.5570382983204483,1.0,Basic,ON,0,0
1044,770,-93,0,-0.38518762770383064,-0.011875965809715366,Plus,AB,1,1
1045,1696,-72,2,-1.2930104157562536,0.1894186758064101,Pro,ON,0,0
1046,1216,-61,1,1.3533549225882027,-0.09122966527522636,Plus,ON,0,0
1047,857,57,0,1.6790247985038282,0.4118435472194151,Basic,SK,0,0
1048,104,27,1,-2.3440788973493767,0.7199042564460953,Basic,QC,1,0
1049,1407,-17,2,0.8658615583337871,-0.6146558973197568,Basic,PE,0,0
1050,1553,15,2,1.068687353658907,-0.3236973240932419,Pro,QC,0,1
1051,909,82,1,0.32568452521082647,0.16098824976908377,Plus,MB,1,0
1052,369,43,2,0.588163309412022,0.28613111515288786,Basic,AB,0,0
1053,909,73,0,0.5160550147755645,0.344473777705501,Plus,BC,0,0
1054,1729,-39,1,0.8695084820001195,-0.015512138642533674,Basic,PE,0,0
1055,290,-94,0,-1.09246704047634,-0.4292355632236904,Pro,NB,0,1
1056,1228,-56,0,1.2004943444400167,0.6911572423023155,Pro,NS,0,0
1057,1228,86,0,0.20934633589542911,-0.6329887161762491,Basic,PE,0,0
1058,676,83,0,0.14933383976980114,-0.195365824038827,Plus,QC,0,0
1059,102,75,0,0.5666249492410705,0.11068775360849949,Plus,BC,0,0
1060,681,54,0,-1.2707687888295405,0.3910833995991835,Basic,NL,0,0
1061,70,80,1,-1.5534421847494064,-0.07512231270798078,Plus,NB,0,0
1062,643,-13,0,-0.12103216230287615,0.5518453394992762,Plus,QC,0,0
1063,1084,-28,0,1.5435389313807983,0.8504732172177316,Basic,MB,0,0
1064,1436,62,1,-1.1853826287004856,-0.27369582473194043,Plus,PE,0,0
1065,1822,78,0,0.17515444066647393,0.3349430223310521,Plus,SK,0,0
1066,1038,-64,0,-0.7166839079360776,0.24770225821754294,Basic,QC,1,0
1067,1499,18,2,-0.8509784292529539,-0.10460133088672977,Basic,BC,0,0
1068,613,-44,1,0.5007483659768419,-1.0,Plus,MB,0,0
1069,691,-93,0,0.759375499389452,0.31251345592897284,Basic,ON,0,1
1070,543,-6,1,-0.7875514689632215,0.3784388006231042,Pro,NS,0,0
1071,1438,16,1,1.3872502559667828,0.7523688073725425,Basic,NL,1,0
1072,847,9,0,0.42250362649253753,-0.10102376981709421,Basic,AB,1,0
1073,1546,-81,0,-0.2416779645132707,-0.3002391695178601,Basic,SK,0,0
1074,654,23,0,0.3475180359052687,-0.4487389519955708,Plus,NL,0,0
1075,242,-48,1,2.036347514656217,-1.0,Plus,QC,0,0
1076,533,18,1,0.7535307511006826,-0.14283023070939194,Basic,SK,0,0
1077,355,-89,1,-0.6986969352588083,1.0,Basic,AB,1,0
1078,1079,76,1,-0.018707495277022007,0.8625647161463965,Pro,NL,0,0
1079,555,-84,0,0.13126887117150568,-0.4953108365834643,Basic,NS,0,1
1080,1111,-37,1,0.6653567876449542,-0.20881123005486138,Basic,NS,0,0
1081,1763,-59,1,0.23954772086923148,-0.21261756609913793,Basic,QC,0,0
1082,1106,-7,0,1.8953239089521703,0.9391193468068411,Basic,SK,0,1
1083,803,56,1,-0.22668642870116962,1.0,Basic,NB,0,0
1084,258,46,1,-1.7299056974267928,0.15387765219396643,Basic,SK,0,0
1085,56,-90,0,0.21452856949725138,0.2582016068096207,Basic,SK,0,1
1086,1154,-3,2,-0.44112519919610754,0.41223557473560013,Pro,QC,1,1
1087,223,77,0,-1.5040309901488447,0.09048691966745014,Basic,NB,0,0
1088,248,-30,1,-0.7035239816671137,0.269190545616654,Plus,PE,0,0
1089,1089,7,1,-0.3583879681773203,0.1289039822518692,Plus,NB,0,0
1090,359,-43,2,1.1398042162504856,0.3867819865595411,Basic,NL,0,0
1091,116,-67,0,-1.4832483178978748,-1.0,Plus,SK,1,0
1092,840,-81,1,0.3497852675752838,-0.1876882732582165,Basic,BC,0,1
1093,57,-51,0,2.2204806215211894,-0.6100365046577417,Basic,QC,0,0
1094,1606,1,2,-0.17486163567668153,0.5140568785616098,Pro,QC,0,0
1095,346,37,0,-0.2042404896651718,-0.37136436867467815,Plus,NB,0,0
1096,1059,59,0,0.7197765194776986,-0.8389369514214667,Pro,MB,0,0
1097,813,-49,0,0.5221815959136071,-0.9730333563226076,Pro,QC,0,0
1098,1290,-86,1,1.4175622239040202,0.36962598341488573,Basic,NB,0,0
1099,17,-17,0,-0.1671111278986771,-0.45725393581319607,Basic,AB,0,0
1100,634,30,1,0.7021929116496299,0.017091704000636268,Basic,BC,0,0
1101,1286,-64,0,0.7181007888740206,1.0,Pro,QC,0,0
1102,1725,25,0,-0.33555589315130274,0.325109387470651,Pro,ON,0,0
1103,728,-61,0,-0.11398018998202876,-0.20607502961826665,Plus,ON,0,1
1104,312,-29,0,-0.01119917145977023,-0.6050971976767303,Basic,MB,0,1
1105,648,-61,1,-1.237699814640416,0.36098288360413844,Basic,ON,0,0
1106,65,-45,1,-0.38867839345363986,0.02253837491576595,Pro,QC,0,0
1107,735,50,1,1.4961645267668793,0.4471511849275316,Pro,NB,0,0
1108,535,3,1,1.037716615671117,-1.0,Basic,NB,0,0
1109,483,38,2,-0.5799359157154906,0.7824723447542782,Basic,BC,0,0
1110,37,9,0,-0.015742148532632987,-0.9276845678580149,Basic,AB,0,1
1111,87,91,0,0.9713898894275428,-0.19049630316115537,Basic,AB,1,0
1112,1249,35,1,0.4434056875422199,0.9339910259634425,Pro,ON,0,1
1113,1419,-8,0,0.799910952490804,-1.0,Plus,AB,0,1
1114,374,-7,0,0.5341281187946741,0.04791771875946466,Plus,NB,0,0
1115,675,-45,0,0.21541140273012366,-0.06485778565459785,Basic,SK,0,0
1116,535,-41,1,-0.16589268284638348,0.08274377469386333,Basic,MB,0,0
1117,708,37,2,-1.1951085602602058,0.31372035323927594,Basic,PE,0,1
1118,1345,-62,1,0.6922348854682576,0.10904622326969424,Plus,NL,0,0
1119,892,-73,1,-0.22175201800740965,-0.704002397014748,Plus,NS,0,1
1120,1040,-52,1,-1.6478868938568443,0.1583834511417585,Basic,SK,0,0
1121,1036,63,0,-0.5456589932114322,0.08901602517592636,Basic,MB,1,0
1122,1656,24,1,0.8522896894528121,0.06387167223116486,Basic,MB,0,0
1123,928,-88,1,-1.9161643812659455,1.0,Basic,PE,1,1
1124,759,-65,1,-1.029524515195794,0.9024557522802557,Plus,NL,1,1
1125,372,0,1,0.1371334013192164,1.0,Plus,PE,0,0
1126,1784,-75,0,1.4057186433942654,0.30645665899859764,Basic,SK,1,1
1127,1541,-15,0,0.99997606893382,1.0,Pro,QC,0,0
1128,1307,-97,1,1.5016346186299734,-0.41360062116466667,Plus,QC,1,1
1129,1539,-19,2,0.20778184872621697,-0.11554193020862194,Basic,QC,0,0
1130,815,91,1,-0.20918043446703338,-0.2480871591293358,Basic,SK,0,0
1131,748,65,0,0.8433066744329553,-0.19753889377758496,Pro,ON,0,0
1132,1048,26,1,-0.8993672798372561,0.12478085071891869,Plus,NL,0,0
1133,1225,-13,1,-0.9773832502346362,0.22237936054674698,Basic,BC,0,0
1134,1664,26,0,-1.155089775168019,0.3585947315670328,Plus,BC,0,0
1135,494,19,0,1.0888846209650607,1.0,Basic,MB,1,1
1136,37,-79,1,-0.8345805774771595,-0.8147787918326251,Pro,QC,0,0
1137,723,29,1,1.0006034085162683,-0.623148298699375,Pro,AB,0,0
1138,1072,-70,0,0.1484502836510538,-1.0,Plus,MB,0,0
1139,1306,18,0,1.1017396495445941,-0.40518591743726107,Plus,NS,0,0
1140,1264,-90,0,-1.1053821813650617,-0.16650045281822842,Basic,PE,0,0
1141,95,-55,0,-0.6255156566820088,-0.319053463214371,Plus,BC,0,0
1142,1507,-5,2,0.4539890643795448,-0.5833689240199806,Plus,SK,0,0
1143,135,89,0,-0.4309599067001535,0.15344426182843685,Plus,QC,0,1
1144,821,96,0,-2.4933500484826845,-0.13201179319039477,Plus,BC,0,0
1145,546,91,1,-1.372259452409794,-0.43084090248384366,Pro,ON,0,0
1146,154,-91,1,-1.1132566940209931,0.19063345415036287,Basic,NB,1,1
1147,1558,67,0,-1.0391461303604195,-0.24391748448133158,Basic,MB,1,0
1148,1245,27,1,0.6817831818346294,0.7939168515880565,Plus,PE,0,0
1149,34,51,1,0.33704869084474515,0.001823527549588394,Pro,BC,0,0
1150,1613,-2,0,0.16222461337815983,-0.10997864930352869,Pro,NB,0,1
1151,1427,71,0,2.008669008239167,0.2569253742554882,Plus,AB,0,0
1152,76,11,1,1.175224455567833,-1.0,Pro,NS,1,1
1153,242,-41,0,0.8018192902010522,0.8281317672361014,Plus,BC,0,0
1154,118,89,1,-1.4952660600014247,0.570939831849171,Basic,NS,0,0
1155,1179,-14,0,0.05953993623099409,-0.3758410344277364,Plus,QC,0,0
1156,120,44,0,0.29869666232126635,-0.5783939063274487,Basic,PE,1,0
1157,237,-36,0,-0.415227229260821,-0.5059974412674597,Basic,ON,0,0
1158,120,-44,0,1.7063797807824088,-0.7459678411337438,Basic,MB,0,0
1159,1503,82,1,0.05120391057396452,-0.9180415656506263,Basic,QC,0,0
1160,43,5,0,-1.2283487652379041,-0.765444788141614,Basic,NB,0,0
1161,632,80,0,-0.9973773707490861,-1.0,Basic,ON,0,0
1162,1809,83,2,2.2823423382265653,-0.11816608174520651,Basic,BC,0,0
1163,1402,-92,0,-0.4201229772718935,0.018066078330722143,Basic,MB,0,0
1164,757,-79,0,-2.078528943200621,0.8686458352547086,Plus,PE,1,0
1165,604,40,0,-0.5993444805665006,0.6922506050498805,Plus,PE,1,0
1166,1587,-12,0,-1.8266194934838311,-0.3403965673271857,Pro,BC,0,1
1167,434,75,0,0.9173107984708001,-0.04859336230242814,Pro,ON,1,0
1168,622,-83,0,-1.954852079131145,0.7618553401353259,Basic,SK,1,1
1169,1551,14,0,-1.4022050903368122,-0.16910152043783241,Plus,PE,0,0
1170,701,67,0,0.003988560511122636,0.20235268789196414,Basic,QC,0,0
1171,1315,44,2,1.1093801670164412,-0.26356649770825447,Basic,MB,1,0
1172,1353,42,0,-0.0694340684793298,0.12354283289198421,Plus,AB,0,0
1173,1771,5,0,-1.257645437799047,0.1502138919861321,Plus,PE,0,0
1174,1476,-86,0,0.18256299069534276,-0.10935303586460748,Pro,SK,0,0
1175,324,-38,1,-0.467797463976134,0.7395458722909741,Plus,QC,0,0
1176,886,66,2,1.1327021732161113,-0.4185846290176821,Basic,SK,0,0
1177,1774,-88,1,0.8547880014130469,0.16920387423630207,Pro,MB,0,0
1178,1410,-20,0,-0.5371594624806632,1.0,Plus,BC,0,0
1179,1322,-69,0,0.779772810403127,0.28677917045823487,Pro,QC,0,0
1180,1470,36,0,0.271225614199156,-0.37791278462212574,Plus,BC,0,0
1181,671,-61,1,1.3668094667202824,0.30850947893614533,Basic,MB,0,1
1182,286,47,0,0.7371813066985751,1.0,Basic,AB,1,0
1183,1743,-19,1,0.5469957248776356,0.12353633821709893,Basic,SK,1,0
1184,1615,-24,0,1.327959478670963,0.5761724486368259,Basic,MB,0,0
1185,1536,100,1,0.015404681557600861,0.10310949061219392,Basic,BC,0,1
1186,633,90,0,-0.7731004559390707,0.26527065901798835,Plus,PE,1,0
1187,525,-25,0,0.20083973869410499,0.053046870679915994,Pro,NB,0,0
1188,1383,71,0,-0.35541430412854735,-0.5108267224430383,Pro,SK,0,0
1189,852,-63,1,0.6041965491497002,0.32437471783589367,Plus,NL,1,0
1190,1479,87,1,0.06194403497818751,-0.633808676860869,Basic,AB,0,0
1191,359,-30,0,0.40293687242053067,-0.08746408507206657,Basic,QC,0,0
1192,1640,-53,0,-1.2041147328955137,1.0,Plus,NB,1,0
1193,1697,-83,0,0.5082865353556245,0.056820608218248324,Basic,NS,1,0
1194,832,43,2,-1.2852227868542092,-0.45394502262255165,Pro,NB,0,0
1195,1170,82,0,0.9617601815353501,0.2445313601173013,Pro,NL,1,0
1196,768,-62,0,0.9632543765890385,-0.23214920656177854,Basic,NB,0,0
1197,908,95,0,0.34795413260678965,0.16516681482509257,Plus,NB,0,0
1198,252,86,0,0.31008690835253166,-0.6059287843647461,Basic,SK,1,0
1199,552,-12,0,-0.2236560706129202,0.5678050086231801,Plus,BC,0,0
1200,1073,-39,0,-0.6032286716303763,0.17478360636870904,Basic,NS,0,1
1201,238,40,0,-0.014979205429377819,-0.5011392504044814,Basic,QC,0,0
1202,557,8,0,1.98268492160917,0.31583375508614675,Plus,AB,0,1
1203,929,-20,0,0.22931891678802221,1.0,Plus,QC,0,0
1204,1256,33,1,-1.3457491040495697,-0.37752445150020064,Plus,QC,1,0
1205,15,-24,1,-1.70835896623914,0.5545771435585265,Plus,AB,0,0
1206,1355,87,0,-1.438074351490207,0.35076079637410507,Plus,NL,0,0
1207,477,-11,0,-0.37759658026846044,0.34197924583107164,Plus,AB,0,0
1208,1765,-87,0,1.265799084366345,0.6401554139323392,Pro,BC,0,0
1209,84,-6,1,-1.0234837863686934,-0.06620070980231699,Pro,ON,0,0
1210,13,-47,2,1.4217464845954924,0.19140109589636028,Plus,ON,0,1
1211,655,31,0,0.17944839173657468,0.15895540904091615,Plus,MB,0,0
1212,127,-62,1,0.48344366827831825,-0.4134389531857249,Plus,MB,0,1
1213,890,-29,1,0.4560395883836946,0.3752784995640035,Basic,NL,1,0
1214,1639,-76,0,0.5906652967043781,-0.11746509265435548,Basic,QC,0,0
1215,513,-24,0,-0.4113654880221563,1.0,Pro,MB,0,0
1216,956,59,1,-2.334415589215141,-0.204715749122411,Pro,SK,0,0
1217,583,86,0,-0.5883570224656404,-0.6921848456769373,Plus,PE,0,0
1218,1474,90,1,-0.8878791855361773,0.7722497390087516,Basic,NS,0,0
1219,203,65,0,0.3105624837042775,-0.346547636683863,Basic,NL,0,0
1220,856,19,0,0.219238917490338,-0.627975173632352,Basic,SK,0,0
1221,724,-48,0,-0.27237962308522584,0.3325167749452871,Basic,ON,0,0
1222,1425,94,0,1.755524980070087,0.8994966159704162,Plus,NB,0,0
1223,1059,55,0,-0.6407286126266447,0.5424086560348428,Pro,BC,0,0
1224,1468,30,1,-2.22573333738889,-0.24304813365084912,Basic,NL,0,0
1225,182,49,0,0.11945667340578713,0.1771353528216319,Plus,NS,1,0
1226,1333,-5,2,1.1891949720939472,-0.07242298381867845,Basic,NS,1,0
1227,1678,65,0,0.2871608776027747,1.0,Pro,PE,0,0
1228,335,99,1,-0.3566384941390436,-0.16238373571267503,Pro,PE,0,0
1229,1443,-29,0,0.24044750514001126,0.15939883457487813,Basic,MB,0,0
1230,1151,-39,0,1.8389065643095044,0.20154895704559778,Pro,NB,0,0
1231,845,84,1,-0.8751280279606837,-0.5961302342196744,Plus,PE,0,0
1232,1820,-95,1,0.0308731842042529,-0.015750303518033124,Basic,ON,0,0
1233,733,-69,1,0.6699427761606213,-0.005961031319565893,Plus,AB,0,0
1234,234,-2,0,0.2538871906655972,0.9261025736913173,Basic,NL,0,1
1235,541,37,1,-0.24786705924526514,0.2170840298553958,Plus,ON,0,0
1236,122,30,0,-0.42632586644180925,-0.12699346879465642,Pro,NB,0,0
1237,149,86,0,-0.28519447469178416,0.01292886199831833,Plus,SK,0,0
1238,568,-25,0,0.5320323254226663,0.05982439965914461,Basic,PE,0,1
1239,10,76,0,0.47377236185884813,0.07665175305401441,Basic,MB,0,0
1240,99,-42,1,2.094718583848544,0.6564578615149629,Basic,SK,0,0
1241,663,-70,0,-1.536789513986315,0.6872236777928765,Basic,MB,0,0
1242,329,-8,0,1.7579066898546003,-0.4944216553600693,Basic,NL,0,0
1243,1583,-32,1,-0.20447632942450086,0.7407758047204547,Plus,BC,0,1
1244,148,89,0,-0.09058702138811366,0.5508084766900782,Plus,PE,0,0
1245,1544,-49,0,0.8587331351593346,0.06836494945901124,Plus,SK,0,0
1246,854,-12,1,0.8524084101599746,-0.784378508225657,Basic,QC,0,1
1247,268,26,3,1.1566180339150132,0.2275854893960952,Basic,AB,1,0
1248,1706,68,2,1.374777288920952,-0.11236548951618314,Basic,MB,1,0
1249,911,-70,0,-0.039830995283980514,0.43292938305741113,Basic,BC,0,0
1250,699,-17,0,1.3876308807840454,0.48796203850225883,Basic,AB,0,1
1251,19,26,0,-0.6291561861216988,0.8914453768355318,Basic,NS,0,0
1252,270,49,0,-0.3052969757219085,-0.536712618344498,Plus,ON,1,0
1253,1683,31,1,-0.18201506898283903,1.0,Pro,BC,0,0
1254,181,-88,0,-0.5266296128965336,0.6371723961403573,Plus,AB,1,0
1255,907,-56,0,0.05985632434587526,0.5285505075393404,Plus,PE,0,0
1256,22,26,2,0.8964247219074125,1.0,Basic,NS,0,0
1257,1201,69,0,0.6513459774516481,0.2907025791848179,Pro,QC,0,0
1258,1675,13,0,-0.613184333208273,0.7201883066072419,Basic,NB,1,0
1259,1629,76,1,-0.695520715106446,0.20186283990056303,Basic,NB,0,0
1260,330,-81,1,-0.8553469957392672,0.6044913434054264,Basic,ON,0,0
1261,1352,-20,1,0.08879182231780254,0.7969641642800872,Basic,MB,0,0
1262,1646,81,1,-1.5808434575424193,0.735356838470441,Plus,ON,1,0
1263,338,63,1,-0.8906003988521356,-0.8071911743409445,Pro,NS,0,0
1264,794,28,2,-0.45882107267510414,-0.1482905816325176,Plus,QC,1,0
1265,786,42,0,1.0553709578623531,0.8030813022506073,Basic,NB,0,0
1266,920,-84,1,-0.13217027117084984,0.3988817359840757,Plus,NB,0,0
1267,1583,51,0,1.0058589844658574,0.07034257587551038,Plus,NL,0,0
1268,1452,-43,0,0.187574793190974,0.4045900591304339,Pro,SK,1,0
1269,1639,-29,1,-0.474299165819574,-0.5622168620925723,Plus,NS,0,0
1270,1128,8,0,-0.4331418994366356,0.5718871113764785,Plus,NS,0,0
